ts_wall,stm32_timestamp,pixhawk_timestamp,thrust1,thrust2,thrust3,thrust4,thrust5,thrust6,voltage,current,rpm,temperature,torque,load,_FORMAT
1753879145.3565476,nan,nan,1676.0,1563.0,1876.0,0.0,2887.0,1106.0,47.400001525878906,8.100000381469727,4509.0,63.0,nan,nan,<14f
1753879145.4074097,nan,nan,1667.0,1558.0,1873.0,0.0,2877.0,1113.0,47.5,7.699999809265137,4502.0,63.0,nan,nan,<14f
1753879145.4581983,nan,nan,1667.0,1558.0,1873.0,0.0,2877.0,1105.0,47.5,7.699999809265137,4502.0,63.0,nan,nan,<14f
1753879145.5089493,nan,nan,1660.0,1558.0,1858.0,0.0,2872.0,1105.0,47.5,7.699999809265137,4502.0,63.0,nan,nan,<14f
1753879145.5598013,nan,nan,1660.0,1571.0,1858.0,0.0,2872.0,1105.0,47.5,7.699999809265137,4502.0,63.0,nan,nan,<14f
1753879145.6106212,nan,nan,1672.0,1579.0,1859.0,0.0,2867.0,1104.0,47.5,7.699999809265137,4502.0,63.0,nan,nan,<14f
1753879145.6611745,nan,nan,1667.0,1579.0,1872.0,0.0,2867.0,1123.0,47.5,7.699999809265137,4502.0,63.0,nan,nan,<14f
1753879145.7120986,nan,nan,1667.0,1573.0,1872.0,0.0,2867.0,1123.0,47.5,7.699999809265137,4493.0,63.0,nan,nan,<14f
1753879145.7627013,nan,nan,1667.0,1573.0,1871.0,0.0,2876.0,1127.0,47.5,7.699999809265137,4493.0,63.0,nan,nan,<14f
1753879145.8138268,nan,nan,1673.0,1577.0,1871.0,0.0,2876.0,1110.0,47.5,7.699999809265137,4493.0,63.0,nan,nan,<14f
1753879145.8645165,nan,nan,1673.0,1577.0,1875.0,0.0,2875.0,1110.0,47.5,7.699999809265137,4493.0,63.0,nan,nan,<14f
1753879145.9154112,nan,nan,1673.0,1581.0,1875.0,0.0,2875.0,1110.0,47.5,8.0,4499.0,63.0,nan,nan,<14f
1753879145.9661558,nan,nan,1681.0,1581.0,1874.0,0.0,2864.0,1093.0,47.5,8.0,4499.0,63.0,nan,nan,<14f
1753879146.0170653,nan,nan,1681.0,1571.0,1874.0,0.0,2864.0,1093.0,47.5,8.0,4499.0,63.0,nan,nan,<14f
1753879146.0677025,nan,nan,1672.0,1574.0,1868.0,0.0,2874.0,1096.0,47.5,8.0,4499.0,63.0,nan,nan,<14f
1753879146.1186564,nan,nan,1672.0,1574.0,1874.0,0.0,2874.0,1104.0,47.5,8.0,4499.0,63.0,nan,nan,<14f
1753879146.1694698,nan,nan,1682.0,1582.0,1874.0,0.0,2874.0,1104.0,47.5,8.0,4499.0,63.0,nan,nan,<14f
1753879146.2205775,nan,nan,1682.0,1582.0,1874.0,0.0,2874.0,1104.0,47.29999923706055,7.599999904632568,4489.0,63.0,nan,nan,<14f
1753879146.2715325,nan,nan,1687.0,1576.0,1857.0,0.0,2884.0,1109.0,47.29999923706055,7.599999904632568,4489.0,63.0,nan,nan,<14f
1753879146.3224902,nan,nan,1687.0,1576.0,1864.0,0.0,2883.0,1111.0,47.29999923706055,7.599999904632568,4489.0,63.0,nan,nan,<14f
1753879146.3730364,nan,nan,1689.0,1562.0,1864.0,0.0,2883.0,1111.0,47.29999923706055,7.599999904632568,4489.0,63.0,nan,nan,<14f
1753879146.4237456,nan,nan,1689.0,1562.0,1863.0,0.0,2876.0,1115.0,47.400001525878906,7.800000190734863,4510.0,63.0,nan,nan,<14f
1753879146.4743354,nan,nan,1688.0,1569.0,1863.0,0.0,2873.0,1104.0,47.400001525878906,7.800000190734863,4510.0,63.0,nan,nan,<14f
1753879146.5250437,nan,nan,1688.0,1568.0,1863.0,0.0,2873.0,1104.0,47.400001525878906,7.800000190734863,4510.0,63.0,nan,nan,<14f
1753879146.5759325,nan,nan,1685.0,1568.0,1863.0,0.0,2878.0,1108.0,47.400001525878906,7.800000190734863,4510.0,63.0,nan,nan,<14f
1753879146.6267018,nan,nan,1685.0,1568.0,1872.0,0.0,2878.0,1108.0,47.400001525878906,7.800000190734863,4510.0,63.0,nan,nan,<14f
1753879146.6774704,nan,nan,1676.0,1570.0,1872.0,0.0,2878.0,1108.0,47.400001525878906,7.800000190734863,4510.0,63.0,nan,nan,<14f
1753879146.728462,nan,nan,1683.0,1575.0,1861.0,0.0,2884.0,1102.0,47.400001525878906,7.900000095367432,4514.0,63.0,nan,nan,<14f
1753879146.779378,nan,nan,1683.0,1575.0,1860.0,0.0,2871.0,1101.0,47.400001525878906,7.900000095367432,4514.0,63.0,nan,nan,<14f
1753879146.830296,nan,nan,1683.0,1571.0,1860.0,0.0,2871.0,1101.0,47.400001525878906,7.900000095367432,4514.0,63.0,nan,nan,<14f
1753879146.8811147,nan,nan,1672.0,1571.0,1862.0,0.0,2870.0,1113.0,47.400001525878906,7.900000095367432,4514.0,63.0,nan,nan,<14f
1753879146.931693,nan,nan,1663.0,1572.0,1847.0,0.0,2879.0,1124.0,47.400001525878906,7.699999809265137,4495.0,63.0,nan,nan,<14f
1753879146.9824133,nan,nan,1663.0,1572.0,1847.0,0.0,2879.0,1124.0,47.400001525878906,7.699999809265137,4495.0,63.0,nan,nan,<14f
1753879147.032967,nan,nan,1674.0,1574.0,1847.0,0.0,2879.0,1124.0,47.400001525878906,7.699999809265137,4495.0,63.0,nan,nan,<14f
1753879147.084006,nan,nan,1674.0,1574.0,1860.0,0.0,2874.0,1120.0,47.400001525878906,7.699999809265137,4495.0,63.0,nan,nan,<14f
1753879147.1349378,nan,nan,1677.0,1575.0,1867.0,0.0,2871.0,1123.0,47.400001525878906,7.699999809265137,4495.0,63.0,nan,nan,<14f
1753879147.1856759,nan,nan,1677.0,1577.0,1867.0,0.0,2871.0,1123.0,47.400001525878906,7.599999904632568,4502.0,63.0,nan,nan,<14f
1753879147.2367523,nan,nan,1668.0,1577.0,1860.0,0.0,2863.0,1115.0,47.400001525878906,7.599999904632568,4502.0,63.0,nan,nan,<14f
1753879147.2877107,nan,nan,1668.0,1572.0,1860.0,0.0,2863.0,1115.0,47.400001525878906,7.599999904632568,4502.0,63.0,nan,nan,<14f
1753879147.338438,nan,nan,1659.0,1572.0,1865.0,0.0,2870.0,1112.0,47.400001525878906,7.599999904632568,4502.0,63.0,nan,nan,<14f
1753879147.389155,nan,nan,1659.0,1572.0,1865.0,0.0,2869.0,1112.0,47.400001525878906,7.800000190734863,4494.0,63.0,nan,nan,<14f
1753879147.4396324,nan,nan,1677.0,1572.0,1866.0,0.0,2869.0,1109.0,47.400001525878906,7.800000190734863,4494.0,63.0,nan,nan,<14f
1753879147.490603,nan,nan,1677.0,1570.0,1866.0,0.0,2869.0,1109.0,47.400001525878906,7.800000190734863,4494.0,63.0,nan,nan,<14f
1753879147.541387,nan,nan,1676.0,1570.0,1873.0,0.0,2864.0,1121.0,47.400001525878906,7.800000190734863,4494.0,63.0,nan,nan,<14f
1753879147.592434,nan,nan,1676.0,1579.0,1866.0,0.0,2864.0,1124.0,47.400001525878906,7.800000190734863,4494.0,63.0,nan,nan,<14f
1753879147.64303,nan,nan,1678.0,1577.0,1866.0,0.0,2864.0,1124.0,47.400001525878906,7.800000190734863,4494.0,63.0,nan,nan,<14f
1753879147.694001,nan,nan,1678.0,1577.0,1858.0,0.0,2857.0,1113.0,47.5,7.800000190734863,4497.0,63.0,nan,nan,<14f
1753879147.7446175,nan,nan,1677.0,1574.0,1858.0,0.0,2857.0,1113.0,47.5,7.800000190734863,4497.0,63.0,nan,nan,<14f
1753879147.7951653,nan,nan,1679.0,1574.0,1862.0,0.0,2862.0,1106.0,47.5,7.800000190734863,4497.0,63.0,nan,nan,<14f
1753879147.8457687,nan,nan,1679.0,1572.0,1862.0,0.0,2862.0,1106.0,47.5,7.800000190734863,4497.0,63.0,nan,nan,<14f
1753879147.8962612,nan,nan,1679.0,1572.0,1871.0,0.0,2868.0,1100.0,47.29999923706055,7.800000190734863,4505.0,63.0,nan,nan,<14f
1753879147.947111,nan,nan,1676.0,1574.0,1871.0,0.0,2868.0,1100.0,47.29999923706055,7.800000190734863,4505.0,63.0,nan,nan,<14f
1753879147.998081,nan,nan,1676.0,1574.0,1867.0,0.0,2877.0,1101.0,47.29999923706055,7.800000190734863,4505.0,63.0,nan,nan,<14f
1753879148.0491033,nan,nan,1665.0,1573.0,1857.0,0.0,2890.0,1109.0,47.29999923706055,7.800000190734863,4505.0,63.0,nan,nan,<14f
1753879148.099724,nan,nan,1665.0,1573.0,1857.0,0.0,2890.0,1109.0,47.29999923706055,7.800000190734863,4505.0,63.0,nan,nan,<14f
1753879148.1505752,nan,nan,1670.0,1569.0,1857.0,0.0,2876.0,1109.0,47.29999923706055,7.800000190734863,4505.0,63.0,nan,nan,<14f
1753879148.2016473,nan,nan,1670.0,1569.0,1855.0,0.0,2876.0,1106.0,47.400001525878906,7.5,4510.0,63.0,nan,nan,<14f
1753879148.252161,nan,nan,1682.0,1578.0,1858.0,0.0,2868.0,1109.0,47.400001525878906,7.5,4510.0,63.0,nan,nan,<14f
1753879148.3028264,nan,nan,1681.0,1583.0,1858.0,0.0,2868.0,1109.0,47.400001525878906,7.5,4510.0,63.0,nan,nan,<14f
1753879148.3540576,nan,nan,1681.0,1583.0,1875.0,0.0,2860.0,1114.0,47.400001525878906,7.5,4510.0,63.0,nan,nan,<14f
1753879148.404852,nan,nan,1681.0,1584.0,1875.0,0.0,2860.0,1114.0,47.5,7.800000190734863,4487.0,63.0,nan,nan,<14f
1753879148.4554,nan,nan,1676.0,1581.0,1862.0,0.0,2871.0,1118.0,47.5,7.800000190734863,4487.0,63.0,nan,nan,<14f
1753879148.5059733,nan,nan,1675.0,1581.0,1859.0,0.0,2879.0,1102.0,47.5,7.800000190734863,4487.0,63.0,nan,nan,<14f
1753879148.556619,nan,nan,1675.0,1581.0,1859.0,0.0,2879.0,1102.0,47.5,7.800000190734863,4487.0,63.0,nan,nan,<14f
1753879148.607512,nan,nan,1673.0,1569.0,1859.0,0.0,2866.0,1102.0,47.5,7.800000190734863,4487.0,63.0,nan,nan,<14f
1753879148.6582327,nan,nan,1673.0,1569.0,1869.0,0.0,2866.0,1111.0,47.5,7.800000190734863,4487.0,63.0,nan,nan,<14f
1753879148.7090304,nan,nan,1682.0,1570.0,1861.0,0.0,2859.0,1116.0,47.400001525878906,7.699999809265137,4514.0,63.0,nan,nan,<14f
1753879148.7598484,nan,nan,1682.0,1563.0,1861.0,0.0,2859.0,1116.0,47.400001525878906,7.699999809265137,4514.0,63.0,nan,nan,<14f
1753879148.8105166,nan,nan,1682.0,1563.0,1857.0,0.0,2869.0,1104.0,47.400001525878906,7.699999809265137,4514.0,63.0,nan,nan,<14f
1753879148.8613722,nan,nan,1682.0,1552.0,1857.0,0.0,2869.0,1104.0,47.400001525878906,7.699999809265137,4514.0,63.0,nan,nan,<14f
1753879148.912232,nan,nan,1685.0,1552.0,1852.0,0.0,2858.0,1109.0,47.400001525878906,7.800000190734863,4511.0,63.0,nan,nan,<14f
1753879148.9628892,nan,nan,1685.0,1552.0,1852.0,0.0,2864.0,1109.0,47.400001525878906,7.800000190734863,4511.0,63.0,nan,nan,<14f
1753879149.0138927,nan,nan,1684.0,1552.0,1854.0,0.0,2864.0,1115.0,47.400001525878906,7.800000190734863,4511.0,63.0,nan,nan,<14f
1753879149.0645788,nan,nan,1684.0,1570.0,1854.0,0.0,2869.0,1115.0,47.400001525878906,7.800000190734863,4511.0,63.0,nan,nan,<14f
1753879149.115315,nan,nan,1681.0,1566.0,1858.0,0.0,2869.0,1111.0,47.400001525878906,7.800000190734863,4511.0,63.0,nan,nan,<14f
1753879149.166141,nan,nan,1676.0,1566.0,1853.0,0.0,2869.0,1118.0,47.400001525878906,7.699999809265137,4502.0,63.0,nan,nan,<14f
1753879149.2172713,nan,nan,1676.0,1571.0,1853.0,0.0,2869.0,1118.0,47.400001525878906,7.699999809265137,4502.0,63.0,nan,nan,<14f
1753879149.26788,nan,nan,1676.0,1571.0,1855.0,0.0,2878.0,1122.0,47.400001525878906,7.699999809265137,4502.0,63.0,nan,nan,<14f
1753879149.318787,nan,nan,1671.0,1571.0,1855.0,0.0,2878.0,1122.0,47.400001525878906,7.699999809265137,4502.0,63.0,nan,nan,<14f
1753879149.369768,nan,nan,1674.0,1569.0,1873.0,0.0,2882.0,1111.0,47.599998474121094,7.699999809265137,4515.0,63.0,nan,nan,<14f
1753879149.4202785,nan,nan,1674.0,1558.0,1873.0,0.0,2875.0,1111.0,47.599998474121094,7.699999809265137,4515.0,63.0,nan,nan,<14f
1753879149.4708726,nan,nan,1677.0,1558.0,1867.0,0.0,2875.0,1109.0,47.599998474121094,7.699999809265137,4515.0,63.0,nan,nan,<14f
1753879149.5217898,nan,nan,1677.0,1563.0,1867.0,0.0,2872.0,1109.0,47.599998474121094,7.699999809265137,4515.0,63.0,nan,nan,<14f
1753879149.5723703,nan,nan,1670.0,1572.0,1863.0,0.0,2872.0,1121.0,47.599998474121094,7.699999809265137,4515.0,63.0,nan,nan,<14f
1753879149.622995,nan,nan,1670.0,1572.0,1861.0,0.0,2867.0,1108.0,47.599998474121094,7.699999809265137,4515.0,63.0,nan,nan,<14f
1753879149.6737714,nan,nan,1668.0,1572.0,1861.0,0.0,2867.0,1108.0,47.599998474121094,7.699999809265137,4515.0,63.0,nan,nan,<14f
1753879149.7246134,nan,nan,1668.0,1569.0,1861.0,0.0,2874.0,1108.0,47.400001525878906,8.100000381469727,4516.0,63.0,nan,nan,<14f
1753879149.7752268,nan,nan,1663.0,1566.0,1868.0,0.0,2880.0,1081.0,47.400001525878906,8.100000381469727,4516.0,63.0,nan,nan,<14f
1753879149.8260703,nan,nan,1663.0,1566.0,1882.0,0.0,2880.0,1094.0,47.400001525878906,8.100000381469727,4516.0,63.0,nan,nan,<14f
1753879149.8769875,nan,nan,1677.0,1578.0,1882.0,0.0,2889.0,1094.0,47.400001525878906,7.800000190734863,4498.0,63.0,nan,nan,<14f
1753879149.9276774,nan,nan,1677.0,1578.0,1873.0,0.0,2889.0,1096.0,47.400001525878906,7.800000190734863,4498.0,63.0,nan,nan,<14f
1753879149.97809,nan,nan,1672.0,1566.0,1873.0,0.0,2888.0,1096.0,47.400001525878906,7.800000190734863,4498.0,63.0,nan,nan,<14f
1753879150.0291836,nan,nan,1672.0,1566.0,1871.0,0.0,2888.0,1101.0,47.400001525878906,7.800000190734863,4498.0,63.0,nan,nan,<14f
1753879150.079991,nan,nan,1664.0,1562.0,1871.0,0.0,2873.0,1093.0,47.400001525878906,7.800000190734863,4498.0,63.0,nan,nan,<14f
1753879150.1309304,nan,nan,1664.0,1562.0,1872.0,0.0,2873.0,1093.0,47.400001525878906,7.800000190734863,4498.0,63.0,nan,nan,<14f
1753879150.181913,nan,nan,1658.0,1577.0,1872.0,0.0,2877.0,1093.0,47.400001525878906,7.800000190734863,4498.0,63.0,nan,nan,<14f
1753879150.2325008,nan,nan,1666.0,1576.0,1868.0,0.0,2884.0,1089.0,47.599998474121094,7.699999809265137,4504.0,63.0,nan,nan,<14f
1753879150.2830346,nan,nan,1666.0,1576.0,1856.0,0.0,2884.0,1097.0,47.599998474121094,7.699999809265137,4504.0,63.0,nan,nan,<14f
1753879150.3342233,nan,nan,1666.0,1580.0,1856.0,0.0,2893.0,1097.0,47.599998474121094,7.699999809265137,4504.0,63.0,nan,nan,<14f
1753879150.3852174,nan,nan,1660.0,1580.0,1853.0,0.0,2893.0,1095.0,47.599998474121094,7.699999809265137,4504.0,63.0,nan,nan,<14f
1753879150.436353,nan,nan,1663.0,1578.0,1864.0,0.0,2871.0,1101.0,47.400001525878906,7.699999809265137,4497.0,63.0,nan,nan,<14f
1753879150.4868572,nan,nan,1663.0,1578.0,1864.0,0.0,2871.0,1101.0,47.400001525878906,7.699999809265137,4497.0,63.0,nan,nan,<14f
1753879150.537538,nan,nan,1680.0,1569.0,1864.0,0.0,2854.0,1101.0,47.400001525878906,7.699999809265137,4497.0,63.0,nan,nan,<14f
1753879150.5884507,nan,nan,1680.0,1569.0,1873.0,0.0,2854.0,1118.0,47.400001525878906,7.699999809265137,4497.0,63.0,nan,nan,<14f
1753879150.6393113,nan,nan,1683.0,1565.0,1861.0,0.0,2860.0,1119.0,47.400001525878906,7.699999809265137,4497.0,63.0,nan,nan,<14f
1753879150.6901147,nan,nan,1683.0,1578.0,1861.0,0.0,2863.0,1119.0,47.5,7.800000190734863,4495.0,63.0,nan,nan,<14f
1753879150.7409415,nan,nan,1676.0,1578.0,1845.0,0.0,2863.0,1098.0,47.5,7.800000190734863,4495.0,63.0,nan,nan,<14f
1753879150.791833,nan,nan,1676.0,1578.0,1845.0,0.0,2877.0,1098.0,47.5,7.800000190734863,4495.0,63.0,nan,nan,<14f
1753879150.8425012,nan,nan,1676.0,1585.0,1854.0,0.0,2877.0,1096.0,47.5,7.800000190734863,4495.0,63.0,nan,nan,<14f
1753879150.8930776,nan,nan,1686.0,1579.0,1854.0,0.0,2884.0,1096.0,47.5,7.699999809265137,4506.0,63.0,nan,nan,<14f
1753879150.9440136,nan,nan,1672.0,1579.0,1863.0,0.0,2884.0,1103.0,47.5,7.699999809265137,4506.0,63.0,nan,nan,<14f
1753879150.994673,nan,nan,1672.0,1573.0,1863.0,0.0,2875.0,1103.0,47.5,7.699999809265137,4506.0,63.0,nan,nan,<14f
1753879151.04537,nan,nan,1667.0,1573.0,1868.0,0.0,2875.0,1098.0,47.5,7.699999809265137,4506.0,63.0,nan,nan,<14f
1753879151.096238,nan,nan,1667.0,1565.0,1871.0,0.0,2862.0,1109.0,47.5,7.699999809265137,4506.0,63.0,nan,nan,<14f
1753879151.1472442,nan,nan,1673.0,1565.0,1871.0,0.0,2862.0,1109.0,47.5,7.699999809265137,4506.0,63.0,nan,nan,<14f
1753879151.1978586,nan,nan,1673.0,1577.0,1862.0,0.0,2862.0,1119.0,47.400001525878906,7.699999809265137,4496.0,63.0,nan,nan,<14f
1753879151.2484875,nan,nan,1668.0,1577.0,1862.0,0.0,2868.0,1119.0,47.400001525878906,7.699999809265137,4496.0,63.0,nan,nan,<14f
1753879151.2993896,nan,nan,1668.0,1566.0,1862.0,0.0,2868.0,1119.0,47.400001525878906,7.699999809265137,4496.0,63.0,nan,nan,<14f
1753879151.3500896,nan,nan,1668.0,1560.0,1855.0,0.0,2873.0,1089.0,47.400001525878906,7.699999809265137,4496.0,63.0,nan,nan,<14f
1753879151.400963,nan,nan,1668.0,1560.0,1862.0,0.0,2873.0,1087.0,47.29999923706055,7.800000190734863,4496.0,63.0,nan,nan,<14f
1753879151.4521394,nan,nan,1667.0,1564.0,1862.0,0.0,2862.0,1087.0,47.29999923706055,7.800000190734863,4496.0,63.0,nan,nan,<14f
1753879151.502875,nan,nan,1667.0,1564.0,1855.0,0.0,2862.0,1103.0,47.29999923706055,7.800000190734863,4496.0,63.0,nan,nan,<14f
1753879151.5540767,nan,nan,1669.0,1570.0,1857.0,0.0,2872.0,1106.0,47.29999923706055,7.800000190734863,4496.0,63.0,nan,nan,<14f
1753879151.6047726,nan,nan,1669.0,1570.0,1857.0,0.0,2868.0,1106.0,47.29999923706055,7.800000190734863,4496.0,63.0,nan,nan,<14f
1753879151.6554701,nan,nan,1673.0,1573.0,1857.0,0.0,2868.0,1106.0,47.29999923706055,7.800000190734863,4496.0,63.0,nan,nan,<14f
1753879151.7062342,nan,nan,1673.0,1573.0,1856.0,0.0,2868.0,1106.0,47.29999923706055,8.0,4499.0,63.0,nan,nan,<14f
1753879151.7568798,nan,nan,1670.0,1568.0,1855.0,0.0,2872.0,1109.0,47.29999923706055,8.0,4499.0,63.0,nan,nan,<14f
1753879151.807601,nan,nan,1664.0,1570.0,1855.0,0.0,2881.0,1109.0,47.29999923706055,8.0,4499.0,63.0,nan,nan,<14f
1753879151.8584108,nan,nan,1664.0,1570.0,1849.0,0.0,2881.0,1109.0,47.29999923706055,8.0,4499.0,63.0,nan,nan,<14f
1753879151.9092982,nan,nan,1664.0,1570.0,1849.0,0.0,2877.0,1109.0,47.29999923706055,7.800000190734863,4490.0,63.0,nan,nan,<14f
1753879151.9602153,nan,nan,1652.0,1562.0,1855.0,0.0,2877.0,1108.0,47.29999923706055,7.800000190734863,4490.0,63.0,nan,nan,<14f
1753879152.010965,nan,nan,1666.0,1552.0,1862.0,0.0,2883.0,1103.0,47.29999923706055,7.800000190734863,4490.0,63.0,nan,nan,<14f
1753879152.0618172,nan,nan,1666.0,1552.0,1862.0,0.0,2865.0,1103.0,47.29999923706055,7.800000190734863,4490.0,63.0,nan,nan,<14f
1753879152.1125822,nan,nan,1689.0,1552.0,1862.0,0.0,2865.0,1103.0,47.29999923706055,7.800000190734863,4490.0,63.0,nan,nan,<14f
1753879152.1632361,nan,nan,1689.0,1552.0,1850.0,0.0,2865.0,1114.0,47.29999923706055,7.800000190734863,4490.0,63.0,nan,nan,<14f
1753879152.21387,nan,nan,1690.0,1569.0,1864.0,0.0,2858.0,1116.0,47.599998474121094,7.699999809265137,4497.0,63.0,nan,nan,<14f
1753879152.2648365,nan,nan,1690.0,1569.0,1864.0,0.0,2866.0,1116.0,47.599998474121094,7.699999809265137,4497.0,63.0,nan,nan,<14f
1753879152.3154707,nan,nan,1671.0,1568.0,1852.0,0.0,2866.0,1125.0,47.599998474121094,7.699999809265137,4497.0,63.0,nan,nan,<14f
1753879152.3664923,nan,nan,1671.0,1568.0,1852.0,0.0,2873.0,1125.0,47.599998474121094,7.699999809265137,4497.0,63.0,nan,nan,<14f
1753879152.418006,nan,nan,1666.0,1548.0,1853.0,0.0,2873.0,1117.0,47.599998474121094,7.800000190734863,4494.0,63.0,nan,nan,<14f
1753879152.469031,nan,nan,1666.0,1575.0,1853.0,0.0,2886.0,1117.0,47.599998474121094,7.800000190734863,4494.0,63.0,nan,nan,<14f
1753879152.519993,nan,nan,1665.0,1575.0,1864.0,0.0,2879.0,1118.0,47.599998474121094,7.800000190734863,4494.0,63.0,nan,nan,<14f
1753879152.5712378,nan,nan,1665.0,1591.0,1864.0,0.0,2879.0,1118.0,47.599998474121094,7.800000190734863,4494.0,63.0,nan,nan,<14f
1753879152.6220002,nan,nan,1662.0,1591.0,1859.0,0.0,2872.0,1118.0,47.599998474121094,7.800000190734863,4494.0,63.0,nan,nan,<14f
1753879152.6727817,nan,nan,1657.0,1582.0,1861.0,0.0,2872.0,1113.0,47.5,8.0,4508.0,63.0,nan,nan,<14f
1753879152.7234557,nan,nan,1657.0,1582.0,1861.0,0.0,2871.0,1113.0,47.5,8.0,4508.0,63.0,nan,nan,<14f
1753879152.774047,nan,nan,1657.0,1582.0,1863.0,0.0,2871.0,1103.0,47.5,8.0,4508.0,63.0,nan,nan,<14f
1753879152.8248692,nan,nan,1664.0,1582.0,1863.0,0.0,2873.0,1103.0,47.5,8.0,4508.0,63.0,nan,nan,<14f
1753879152.8756294,nan,nan,1665.0,1581.0,1858.0,0.0,2877.0,1116.0,47.5,7.300000190734863,4490.0,63.0,nan,nan,<14f
1753879152.9264538,nan,nan,1665.0,1571.0,1858.0,0.0,2877.0,1116.0,47.5,7.300000190734863,4490.0,63.0,nan,nan,<14f
1753879152.977184,nan,nan,1669.0,1571.0,1860.0,0.0,2877.0,1117.0,47.5,7.300000190734863,4490.0,63.0,nan,nan,<14f
1753879153.0277953,nan,nan,1669.0,1571.0,1860.0,0.0,2887.0,1117.0,47.5,7.300000190734863,4490.0,63.0,nan,nan,<14f
1753879153.0787418,nan,nan,1674.0,1564.0,1862.0,0.0,2877.0,1111.0,47.5,7.300000190734863,4490.0,63.0,nan,nan,<14f
1753879153.1294587,nan,nan,1674.0,1562.0,1850.0,0.0,2877.0,1120.0,47.5,7.300000190734863,4490.0,63.0,nan,nan,<14f
1753879153.1801884,nan,nan,1664.0,1562.0,1850.0,0.0,2862.0,1120.0,47.20000076293945,7.900000095367432,4513.0,63.0,nan,nan,<14f
1753879153.2310832,nan,nan,1664.0,1577.0,1866.0,0.0,2862.0,1106.0,47.20000076293945,7.900000095367432,4513.0,63.0,nan,nan,<14f
1753879153.2817316,nan,nan,1664.0,1577.0,1866.0,0.0,2855.0,1106.0,47.20000076293945,7.900000095367432,4513.0,63.0,nan,nan,<14f
1753879153.3322506,nan,nan,1674.0,1577.0,1867.0,0.0,2865.0,1095.0,47.20000076293945,7.900000095367432,4513.0,63.0,nan,nan,<14f
1753879153.383028,nan,nan,1687.0,1577.0,1867.0,0.0,2865.0,1095.0,47.400001525878906,7.699999809265137,4496.0,63.0,nan,nan,<14f
1753879153.4342618,nan,nan,1687.0,1567.0,1853.0,0.0,2865.0,1102.0,47.400001525878906,7.699999809265137,4496.0,63.0,nan,nan,<14f
1753879153.4853349,nan,nan,1693.0,1567.0,1853.0,0.0,2875.0,1102.0,47.400001525878906,7.699999809265137,4496.0,63.0,nan,nan,<14f
1753879153.536064,nan,nan,1693.0,1562.0,1860.0,0.0,2876.0,1109.0,47.400001525878906,7.699999809265137,4496.0,63.0,nan,nan,<14f
1753879153.586936,nan,nan,1679.0,1565.0,1860.0,0.0,2876.0,1109.0,47.400001525878906,7.699999809265137,4496.0,63.0,nan,nan,<14f
1753879153.637995,nan,nan,1679.0,1565.0,1865.0,0.0,2875.0,1116.0,47.400001525878906,7.699999809265137,4496.0,63.0,nan,nan,<14f
1753879153.6886897,nan,nan,1679.0,1569.0,1865.0,0.0,2875.0,1116.0,47.400001525878906,7.900000095367432,4492.0,63.0,nan,nan,<14f
1753879153.7393763,nan,nan,1671.0,1570.0,1860.0,0.0,2867.0,1107.0,47.400001525878906,7.900000095367432,4492.0,63.0,nan,nan,<14f
1753879153.7903872,nan,nan,1671.0,1570.0,1848.0,0.0,2867.0,1100.0,47.400001525878906,7.900000095367432,4492.0,63.0,nan,nan,<14f
1753879153.841271,nan,nan,1671.0,1570.0,1848.0,0.0,2871.0,1100.0,47.400001525878906,7.900000095367432,4492.0,63.0,nan,nan,<14f
1753879153.8918614,nan,nan,1667.0,1563.0,1842.0,0.0,2871.0,1105.0,47.599998474121094,7.900000095367432,4487.0,63.0,nan,nan,<14f
1753879153.9425905,nan,nan,1667.0,1563.0,1842.0,0.0,2869.0,1105.0,47.599998474121094,7.900000095367432,4487.0,63.0,nan,nan,<14f
1753879153.9930797,nan,nan,1660.0,1569.0,1839.0,0.0,2863.0,1118.0,47.599998474121094,7.900000095367432,4487.0,63.0,nan,nan,<14f
1753879154.043974,nan,nan,1665.0,1566.0,1839.0,0.0,2863.0,1118.0,47.599998474121094,7.900000095367432,4487.0,63.0,nan,nan,<14f
1753879154.09449,nan,nan,1665.0,1566.0,1849.0,0.0,2868.0,1113.0,47.599998474121094,7.900000095367432,4487.0,63.0,nan,nan,<14f
1753879154.1452827,nan,nan,1665.0,1566.0,1849.0,0.0,2868.0,1113.0,47.599998474121094,7.900000095367432,4487.0,63.0,nan,nan,<14f
1753879154.195733,nan,nan,1667.0,1575.0,1849.0,0.0,2869.0,1111.0,47.5,7.800000190734863,4496.0,63.0,nan,nan,<14f
1753879154.2466576,nan,nan,1677.0,1579.0,1867.0,0.0,2869.0,1109.0,47.5,7.800000190734863,4496.0,63.0,nan,nan,<14f
1753879154.2974198,nan,nan,1677.0,1579.0,1867.0,0.0,2870.0,1109.0,47.5,7.800000190734863,4496.0,63.0,nan,nan,<14f
1753879154.3484318,nan,nan,1677.0,1568.0,1878.0,0.0,2870.0,1110.0,47.5,7.800000190734863,4496.0,63.0,nan,nan,<14f
1753879154.3993187,nan,nan,1680.0,1568.0,1878.0,0.0,2872.0,1110.0,47.400001525878906,7.699999809265137,4481.0,63.0,nan,nan,<14f
1753879154.4501276,nan,nan,1667.0,1574.0,1876.0,0.0,2867.0,1110.0,47.400001525878906,7.699999809265137,4481.0,63.0,nan,nan,<14f
